name,director,rating,category,duration,tag,lables
寅次郎的故事31：旅行、女伴和寅,山田洋次,8.3,喜剧/爱情,101,山田洋次/日本/日本电影/渥美清/寅次郎的故事/寅次郎/倍赏千惠子/1983,1863
寅次郎的故事32：吹口哨的寅次郎,山田洋次,8.6,喜剧,105,山田洋次/日本/日本电影/渥美清/寅次郎的故事/寅次郎/倍赏千惠子/电影,839
寅次郎的故事34：寅次郎真实一路,山田洋次,8.4,喜剧/爱情,107,山田洋次/日本/日本电影/渥美清/寅次郎的故事/寅次郎/倍赏千惠子/大原丽子,2291
寅次郎的故事35：寅次郎恋爱补习班,山田洋次,8.1,喜剧/爱情,108,山田洋次/日本/日本电影/渥美清/倍赏千惠子/寅次郎的故事/寅次郎/樋口可南子,1863
寅次郎的故事36：柴又之恋,山田洋次,8.4,喜剧,105,山田洋次/日本/日本电影/渥美清/栗原小卷/寅次郎的故事/倍赏千惠子/寅次郎,1364
寅次郎的故事37：幸福的青鸟,山田洋次,8.2,喜剧,103,山田洋次/日本/日本电影/渥美清/倍赏千惠子/寅次郎/寅次郎的故事/1986,1863
寅次郎的故事38：知床旅情,山田洋次,8.6,喜剧/爱情,107,山田洋次/日本/日本电影/三船敏郎/渥美清/寅次郎的故事/寅次郎/倍赏千惠子,839
寅次郎的故事39：寅次郎物语,山田洋次,8.4,喜剧,101,山田洋次/日本/日本电影/渥美清/寅次郎的故事/寅次郎/倍赏千惠子/秋吉久美子,2291
寅次郎的故事46：寅次郎的相亲,山田洋次,8.5,剧情/喜剧,104,山田洋次/日本/日本电影/寅次郎/渥美清/寅次郎的故事/松坂庆子/经典,226
巴黎两日情,朱莉·德尔佩,7.1,剧情/喜剧/爱情,96,法国/JulieDelpy/爱情/法国电影/2007/喜剧/法國/电影,1933
喀布尔快递,无,8.1,剧情/喜剧/动作/惊悚,104,印度/战争/阿富汗/印度电影/黑色幽默/人性/公路/2006,1696
聪明的鸭子,虞哲光,7.7,动画/短片/儿童,7,国产动画/动画/中国/童年回忆/中国动画/大陆/童年/动画片,951
逃出布达佩斯,安纳托尔·李维克,7.6,剧情/爱情,126,美国/爱情/DeborahKerr/YulBrynner/剧情/1959/美国电影/安纳托尔·李维克,511
管弦乐队,萨比格尼·瑞比克金斯基,8.7,悬疑/音乐/歌舞/奇幻,0,短片/音乐/ZbigniewRybczynski/实验/波兰/萨比格尼·瑞比克金斯基/美国/Zbigniew_Rybczynski,527
龙珠Z特别篇：绝望的反抗!! 仅存的超战士悟饭和特兰克斯,无,8.3,动画,0,七龙珠/动画/日本/龙珠/日本动画/剧场版/鸟山明/动漫,477
有关欧柏特,无,7.5,剧情/喜剧,100,法国/法国电影/喜剧/温情/电影/比利时/CatherineFrot/爱情,1234
加速,无,8.7,纪录片,103,纪录片/EwanMcGregor/美国/电影/摩托车/赛车/西班牙/猴子,215
罗曼史,克拉伦斯·布朗,7.6,剧情/爱情,76,葛丽泰·嘉宝/美国/爱情/GretaGarbo/1930/葛丽泰.嘉宝/剧情/奥斯卡经典,350
小霸王,克拉伦斯·布朗,8.0,剧情,91,美国/葛丽泰·嘉宝/GretaGarbo/默片/嘉宝/1920s/1928/美国电影,2171
小巷之爱,米开朗基罗·安东尼奥尼/费德里科·费里尼/阿尔贝托·拉图瓦达/卡洛·利扎尼/弗朗西斯科·马塞利/迪诺·里西/切萨雷·扎瓦蒂尼,7.5,剧情/爱情,105,意大利/短片集/安东尼奥尼/费里尼/意大利电影/短片/MichelangeloAntonioni/1953,57
九龙皇后,霍耀良,7.8,剧情,95,香港/叶德娴/香港电影/剧情/霍耀良/九龙皇后/文艺/2000,1414
大展猴威3：宝贝智多猩,罗伯特·文斯,7.6,喜剧/家庭,0,绝技名猩/猩猩/动物/加拿大/喜剧/美国电影/电影/搞笑．鼓励．,1644
那年夏天,赵根植,7.2,剧情/爱情,121,爱情/韩国电影/韩国/李秉宪/那年夏天/唯美/感动/秀爱,511
歌舞青春2,肯尼·奥特加,7.2,剧情/喜剧/家庭,104,青春/音乐剧/美国/校园/歌舞青春2/美国电影/Disney/励志,1430
悲伤假期,青山真治,7.3,剧情,136,日本/浅野忠信/宫崎葵/日本电影/小田切让/青山真治/悲伤假期/宮崎あおい,1291
芒种,张律,7.2,剧情,109,张律/張律/韩国/朝鲜族/中国/中国电影/大陆/2000s,2053
野山,颜学恕,7.7,剧情,105,农村/1986/第四代/中国大陆/1980s/老电影/剧情/人文,1071
总有爱鼓励,无,7.3,剧情,114,南非/电影/教育/美国/文艺/总有爱鼓励/生命/AIDS,1444
碰上爱情,无,7.3,喜剧/爱情,97,法国电影/法国/爱情/喜剧/溫馨/2005/电影/法國,2025
十楼的蚊子,崔洋一,7.5,剧情/情色,108,日本/崔洋一/日本电影/情色/犯罪/北野武/1983/1980s,60
消防犬,无,7.6,喜剧/动作/家庭,111,喜剧/美国/动物/美国电影/消防犬/狗/狗狗/电影,807
暗夜第六感电影版,飯田譲治,7.3,科幻/惊悚/恐怖,107,武田真治/日剧/丰川悦司/日本/科幻/暗夜第六感/BL/1992,436
地雷震,五十嵐匠,8.1,剧情/战争,111,浅野忠信/日本/日本电影/传记/摄影/五十岚匠/战地记者/战争,225
情义两重天,无,7.5,剧情/喜剧/爱情/惊悚/歌舞,0,印度电影/爱情/印度/情义两重天/萨尔曼汗/电影/浪漫/Indian,1126
马奇男孩,无,7.8,剧情/同性,94,美国/青春/同志/成长/同性/Gay/美国电影/EmileHirsch,1460
怪异同床人,无,7.2,喜剧,100,喜剧/澳大利亚/同志/同性/Gay/温情/澳大利亚电影/怪异同床人,2373
真爱无崖,无,7.7,剧情/同性,90,美国/同志/同性/GAY/剧情/电影/爱情/短片,1578
恶魔娃娃,斯图尔特·戈登,7.3,恐怖,77,恐怖/美国/惊悚/魔偶/美国电影/1987/娃娃娃娃/恐怖电影,2336
红色娘子军,潘文展/傅杰,7.7,音乐/歌舞,102,样板戏/中国/舞剧/中国电影/文革/老电影/芭蕾/大陆,2109
沙普的步枪队,汤姆·克雷格,8.1,动作/历史/冒险,102,英国/战争/沙普系列/拿破仑战争/历史/seanbean/Sean-Bean/英国电影,2065
OUT主妇杀人事件,星田良子/平野真,7.6,剧情/犯罪,0,日剧/日本/悬疑/妻子们的犯罪/犯罪/日本电影/桐野夏生/OUT主妇杀人事件,1804
哭泣杀神1,西尾大介,7.3,剧情/爱情/动画/惊悚/犯罪,60,动画/日本动画/日本/OVA/黑帮/动漫/池上辽一/哭泣杀神,352
冰上卡门,无,9.0,剧情/音乐,76,冰上芭蕾/音乐剧/卡门/音乐/德国/美国/1990/美国电影,551
犀牛之眼,无,7.4,剧情/爱情/恐怖,92,MichaelPitt/GaleHarold/美国/独立电影/美国电影/精神病患者/2000s/剧情,684
八仙的传说,赵焕章,7.5,剧情/奇幻/古装,100,神话/中国电影/中国/奇幻/大陆/老片/国产电影/1985,2024
火钳酒,无,8.3,喜剧,97,德国/喜剧/德国电影/经典/火钳酒/1940s/电影/Deutsch,1383
心灵烙码,盖伊·马丁,7.7,剧情/奇幻,95,加拿大/Guy_Maddin/Cult/超现实/美国/GuyMaddin/2006/CC,1217
红字,罗伯特·G·维尼奥拉,7.4,剧情,69,美国电影/美国/红字/名著改编/经典/爱情/《红字》/外国电影,222
三楼的陌生人,无,7.2,剧情/黑色电影,64,美国/黑色电影/1940s/1940/美国电影/PeterLorre/黑色/Film-Noir,104
和我跳舞,无,7.6,剧情,118,法国电影/法国/马/温情/和我跳舞/ValérieGuignabodet/剧情/动物,672
火烧红莲寺,张石川,7.6,剧情/武侠/古装,0,张石川/老电影/武侠/中国/中国电影/火烧系列鼻祖/第一代/1928,1272
三国志,今泽哲男/楠部大吉郎,8.4,动画,118,日本/动画/日本动画/三国志/横山光辉/经典/历史/动画片,283
牛津风云,杰克·康威,7.6,剧情/爱情/运动,102,费雯·丽/罗伯特泰勒/英国/VivienLeigh/费雯丽/RobertTyler/1930s/英国电影,1256
猪八戒吃西瓜,万古蟾,7.6,动画/短片,20,国产动画/动画/童年/中国/童年回忆/大陆/动画片/中国动画,36
穿制服的姑娘,无,7.7,剧情,95,德国/les/同性/德国电影/同志/Les/Romy_Schneider/1958,707
笔中情,颜碧丽,8.5,剧情/动作/爱情/古装,96,古装/老电影/爱情/中国电影/中国/经典/国产/大陆,226
母亲,山田洋次,8.6,剧情/家庭,133,日本/山田洋次/日本电影/吉永小百合/浅野忠信/母亲/溫情/2008,1353
夜色无边,丹尼斯·阿康特,7.1,剧情/喜剧/奇幻,104,加拿大/加拿大电影/喜剧/DenysArcand/人生/法语/法国/2007,1458
你还活着,罗伊·安德森,8.2,剧情/喜剧,95,瑞典/瑞典电影/独立/RoyAndersson/2007/罗伊·安德森/欧洲电影/Roy_Andersson,1981
歌剧浪子,无,7.4,剧情/音乐/历史,127,西班牙/歌剧/意大利/卡洛斯·绍拉/音乐/莫扎特/CarlosSaura/唐璜,2270
荒凉的碎片,无,7.3,剧情,135,西班牙/西班牙电影/JaimeRosales/2007/戈雅奖/Jaime_Rosales/电影/剧情,1911
焦糖,娜丁·拉巴基,7.8,剧情/喜剧/爱情,95,女性/法国/黎巴嫩/法国电影/焦糖/2007/法式风情/电影,2338
拜见希特勒,丹尼·雷维,7.1,喜剧/战争,89,德国/黑色幽默/希特勒/喜剧/德国电影/二战/2007/战争,1679
永不止步：戴维·寇克斯的故事,杰克·卡斯丹,7.7,喜剧/音乐,96,传记/美国/摇滚/音乐/喜剧/美国电影/励志/2007,1005
葬礼上的死亡,弗兰克·奥兹,8.1,喜剧,90,黑色幽默/英国/喜剧/2007/葬礼上的死亡/剧情/黑色/美国,1981
朱莉娅,埃瑞克·宗卡,7.6,剧情/惊悚/犯罪,144,TildaSwinton/法国/法国电影/犯罪/剧情/ErickZonca/美国/2008,1560
布拉格练习曲,扬·斯维拉克,8.1,剧情/喜剧,100,捷克/人生/2007/喜剧/剧情/温情/爱情/文艺,1563
东京！,米歇尔·贡德里/莱奥·卡拉克斯/奉俊昊,7.8,剧情/喜剧/奇幻,112,日本/苍井优/日本电影/奉俊昊/妻夫木聪/法国/Tokyo/LeosCarax,779
反串仍是爱,无,8.0,喜剧/爱情/同性,108,美国/同志/同性/爱情/1997/Gay/美国电影/人生,1383
不厌旧恶,无,7.5,剧情/同性,96,英国/同志/JohnSimm/同性/出柜/Gay/电影/UK,500
小巷名流,从连文,8.4,剧情,84,文革/中国电影/中国/朱旭/大陆/从连文/1980s/剧情,1561
身体里有只猫的狗狗,无,7.5,剧情/动画,0,动画短片/英国/短片/动画/2002/英国电影/Animation/2000s,1270
季节变幻,尼提瓦·塔拉吞,7.8,喜剧/爱情,118,泰国电影/青春/泰国/爱情/校园/成长/音乐/季节变幻,1931
女教皇,无,7.4,剧情/爱情/历史,149,宗教/传记/女教皇/德国/历史/德国电影/人性/欧洲,1612
大罢工,沃尔克·施隆多夫,7.7,剧情,104,德国/波兰/施隆多夫/历史/VolkerSchlondorff/团结工会/沃尔克·施隆多夫/Volker_Schlondorff,1329
在人生的另一边,法提赫·阿金,8.3,剧情,122,德国/土耳其/德国电影/在人生的另一边/剧情/戛纳/2007/FatihAkin,48
出位教师,梁允豪,8.3,剧情/喜剧,0,韩国电影/韩国/车仁表/青春/张赫/励志/宋允儿/出位教师,1811
雪花那个飘,杨亚洲,7.6,剧情,95,杨亚洲/中国/倪萍/大陆/剧情/中国电影/文艺/2006,1637
交通意外,雅克·塔蒂,7.7,喜剧,96,法国/雅克·塔蒂/喜剧/法国电影/1971/CC/意大利/法國,2247
游行,雅克·塔蒂,7.5,剧情,84,法国/雅克·塔蒂/JacquesTati/喜剧/Jacques_Tati/1970s/法国电影/1974,1161
自由的雷纳,汉斯·魏因加特纳,7.5,剧情,130,德国/德国电影/德國/HansWeingartner/电影/German/喜劇/喜剧,1161
真爱满行囊,尚皮耶·亚莫斯,8.3,剧情,90,法国/法国电影/童年/文艺/真爱满行囊/童真，童趣，真，善，美/剧情/电影,1862
绝望生活,约翰·沃特斯,7.8,喜剧/奇幻,90,Cult/JohnWaters/美国/美国电影/约翰·沃特斯/1970s/喜剧/独立,371
弗莱蒙与希特伦,欧尔·克利斯汀·梅森,7.5,剧情/惊悚/历史/战争/犯罪,130,丹麦/二战/战争/丹麦电影/MadsMikkelsen/2008/抵抗/电影,1968
阿粗和阿呆,卡洛斯·卡隆,7.4,剧情/喜剧/运动,103,墨西哥/喜剧/GaelGarcíaBernal/墨西哥电影/足球/DiegoLuna/2009/剧情,579
澳洲乱世情,巴兹·鲁赫曼,7.2,剧情/爱情/历史/战争/冒险,165,澳大利亚/爱情/战争/美国/剧情/历史/史诗/二战,363
六祖慧能传,李作楠,8.1,动作/奇幻/武侠/古装,93,佛教/慧能/宗教/佛法/佛/佛教电影/台湾/香港电影,67
安妮,罗伯·马歇尔,8.1,喜剧/音乐/家庭,90,美国/歌舞/儿童/音乐剧/Musical/美国电影/电影/喜剧,1251
超梦！我就在这里,日高政光,8.2,动画/家庭/冒险,65,动画/日本/宠物小精灵/剧场版/宠物小精灵：超梦归来/Pokémon/日本动画/动漫,1819
沃尔夫斯堡,克里斯蒂安·佩措尔德,7.3,剧情,90,德国/德国电影/ChristianPetzold/Christian_Petzold/2003/文艺/克利斯蒂安·佩措尔德/NinaHoss,2200
水獭塔卡,无,9.2,剧情/家庭/冒险,87,动物/纪录片/英国/自然/水獭/动物电影/电影/英国电影,1693
米奇与魔豆,无,8.3,动画,73,动画/美国/迪斯尼/Disney/经典/迪士尼/1947/美国动画,2007
母子情深,无,8.4,剧情,90,以色列/以色列电影/亲情/母子/家庭/感人/犹太/剧情,985
复核调查,弗朗克·曼库索 Franck Mancuso,7.5,犯罪,81,法国/犯罪/悬疑/人性/法国电影/复仇/剧情/2007,2170
主要嫌疑犯6：唯一证人,汤姆·霍珀,8.9,剧情/犯罪,195,英剧/英国/犯罪/悬疑/推理/TomHooper/Helen_Mirren/罪案,45
主要嫌疑犯7：最后一案,菲利普·马丁,8.7,剧情/悬疑/犯罪,186,英剧/悬疑/犯罪/英国/HelenMirren/电影/Helen_Mirren/剧情,178
北国之恋：1995秘密,杉田成道,9.5,剧情,183,日剧/日本/仓本聪/北国之恋/宫泽理惠/田中邦卫/经典/北の国から,6
黑色皮革手册：白暗,松田秀知,7.6,剧情/悬疑,120,日剧/米仓凉子/松本清張/看过的电视剧/日本/SP/日语标签/黑色皮革手册,1523
交通信号,马德哈尔·班达卡,7.6,剧情,0,印度/印度电影/市井/2007/社会/电影/交通信号/India,154
穿靴子的猫,克里斯·米勒,7.6,喜剧/动画/奇幻/冒险,90,动画/梦工厂/美国/猫/喜剧/冒险/搞笑/2011,260
狐狸与我,吕克·雅盖,8.6,剧情/儿童/冒险,92,法国/动物/自然/童年/狐狸/温情/儿童/小王子,1930
丁丁历险记,史蒂文·斯皮尔伯格,7.6,动作/动画/悬疑/冒险,107,动画/美国/斯皮尔伯格/3D/冒险/tintin/2011/喜剧,892
雨果,马丁·斯科塞斯,7.6,剧情/儿童/奇幻/冒险,127,美国/奇幻/剧情/2011/温情/成长/奥斯卡/绘本小说,741
OTAKU的录像带,冈田斗司夫,8.6,剧情/喜剧/动画,97,GAINAX/动画/日本/纪录片/OVA/冈田斗司夫/日本动画/otaku,1984
月光水母,鹤见昴介,7.2,剧情/动作/爱情/冒险,113,藤原龙也/日本电影/日本/藤原竜也/木村了/电影/日影/2004,2053
纽约提喻法,查理·考夫曼,8.1,剧情,124,美国/CharlieKaufman/剧情/美国电影/查理考夫曼/2008/微缩纽约/PhilipSeymourHoffman,1171
丑闻,李翰祥,7.4,喜剧,94,李翰祥/邵氏/香港/许冠文/喜剧/香港电影/恬妮/情色,2228
时光的阴影,无,7.7,剧情/爱情,122,印度/爱情/德国/加尔各答/佛罗瑞·加仑伯格/欧洲电影/时光的阴影/愛情,1303
了凡四训,郑大圣,8.6,剧情/古装,165,了凡四训/佛教/纪录片/佛学/宗教/中国/袁了凡/陈晓旭,7
如来神掌(上集),凌云,7.7,动作/武侠/古装,103,香港/曹达华/1964/武俠/香港电影/邵氏/武侠/经典！经典！经典！,2323
爱上凯斯,无,7.5,剧情/爱情,93,爱情/青春/美国/JesseMcCartney/美国电影/爱上凯斯/2008/电影,1786
广州来了新疆娃,王进,7.4,剧情,0,新疆/童年/亲情/中国电影/我的童年/1995/儿童/中国,1420
出嫁女,王进,7.9,剧情,90,女性/中国/中国电影/伦理/大陆/1990/王进/女权,1563
女人花,王进,7.2,剧情,0,女性/中国电影/剧情/中国/袁立/王进/女人花/中国大陆,1126
泥人哥连,无,7.6,恐怖,60,德国/默片/表现主义/德国电影/歌特/1910s/保罗．威格纳/哥特,228
奇幻森林历险记,无,7.3,歌舞/家庭/奇幻,84,奇幻/魔幻/美国/奇幻森林/童话/美国电影/儿童/童年回忆,499
红军桥,钱运达,7.4,动画,19,国产动画/动画/中国/童年/童年回忆/中国动画/动画片/短片,374
刺猬背西瓜,王柏荣/钱家骍,7.7,动画/短片,12,国产动画/动画/中国/童年/童年回忆/中国动画/大陆/动画片,1404
狐狸送葡萄,胡进华,7.8,喜剧/动画/短片,18,国产动画/动画/童年/中国/童年回忆/动画片/经典/中国动画,1604
三个邻居,岳路,8.0,动画/短片,12,国产动画/动画/中国/童年回忆/童年/大陆/中国动画/动画片,1404
加州旅馆,无,7.5,剧情/动作/惊悚/犯罪,0,加州旅馆/美国电影/美国/我看过的电影/我看过的英语电影/california/犯罪/英语的标签,1191
昭和歌谣大全集,篠原哲雄,8.0,剧情/恐怖,112,日本/安藤政信/松田龙平/日本电影/松田龍平/村上龍/篠原哲雄/筱原哲雄,616
法兰西之子,格拉德·拉乌兹尔,8.3,喜剧/家庭/冒险,107,法国/喜剧/法国电影/法兰西之子/1999/电影/FannyArdant/CCTV6,2065
控制,蒂姆·亨特,7.5,科幻/惊悚/犯罪,90,人性/犯罪/美国/剧情/科幻/心理/社会/动作,1967
月里嫦娥,弗里茨·朗,7.9,剧情/喜剧/爱情/科幻,156,德国/科幻/默片/弗里茨·朗/FritzLang/1929/1920s/Fritz_Lang,1602
东京奏鸣曲,黑泽清,8.1,剧情,120,日本/黑泽清/日本电影/香川照之/2008/东京奏鸣曲/剧情/小泉今日子,391
莫小白的水怪日记,卢正雨,7.3,剧情,78,卢正雨/莫小白的水怪日记/大陆/青春/童年/中国/生活细节中充满诗意的惊奇/国产,122
廉价的爱,无,7.5,爱情,0,日剧/反町隆史/鹤田真由/日本/日劇/1999/爱情/经典,744
七宗罪,菲利普·德·布罗卡/克洛德·夏布洛尔/雅克·德米/让-吕克·戈达尔/马克斯·杜伊/尤内斯库/埃德沃德·莫利纳罗/罗杰·瓦迪姆,8.4,喜剧,113,法国/七宗罪/悬疑/新浪潮/经典/法国电影/1962/剧情,283
欢迎回家,无,7.7,剧情/喜剧/爱情,118,西班牙/爱情/西班牙电影/成长/人生/文艺/欢迎回家/2006,1094
小报急先锋,河毛俊作/宮本理江子/水田成英,7.6,剧情,0,日剧/柏原崇/常盤貴子/友阪里惠/佐藤浩市/常盘贵子/真田广之/1998,2410
有梦就去闯,无,8.2,剧情/爱情,86,成长/青春/美国/励志/梦想/美国电影/公路/文艺,1043
庶务二课 SP,土方政人,7.8,喜剧,0,日剧/日剧SP/江角真纪子/SP/庶务二课sp/1998/日本/喜剧,507
呼啸山庄,无,7.8,剧情/爱情/悬疑,200,呼啸山庄（意大利版）/意大利/名著改编/爱情/呼啸山庄/经典/意大利电影/名著,666
路,裴昶浩,7.2,剧情,95,韩国/裴昶浩/韩国电影/路/韩国文艺片/剧情/电影/2004,57
决斗太平洋,约翰·保曼,7.3,剧情/战争,103,美国/二战/战争/三船敏郎/日本/1968/美国电影/LeeMarvin,1518
美食、祈祷和恋爱,瑞恩·墨菲,7.3,剧情/爱情,140,爱情/美国/旅行/小说改编/女性/文艺/剧情/2010,352
红日,汤晓丹,7.2,剧情/战争,109,战争/老电影/中国/中国电影/革命/1963/大陆/经典,1389
Kate Bush: Live at Hammersmith Odeon,无,9.0,音乐,54,KateBush/音乐/LIVE/纪录片/英国/1979/视觉/经典,177
男人做什么,曼尼·夏希希,7.3,喜剧,75,伊朗/2006/伊朗电影/Mani_Haghighi/曼尼·夏希西/剧情/男人做什么/阿巴斯,757
女招待,安德林妮·夏莉,7.3,剧情/喜剧/爱情,108,美国/女性/美国电影/爱情/喜剧/生活/2007/剧情,2175
恋爱小说,森淳一,7.2,爱情,0,玉木宏/日本电影/日本/恋爱小说/爱情/小西真奈美/神木隆之介/青春,1180
革命之路,萨姆·门德斯,8.1,剧情/爱情,119,美国/爱情/剧情/婚姻/2008/家庭/人生/人性,2191
大草原安魂曲,彼得·博罗斯/杰西卡·霍普伍德沃思,8.0,剧情,0,蒙古/比利时/Khadak大草原安魂曲/德国/2006/Mongolia/德国电影/Peter_Brosens,2390
丑女大翻身,金容华,7.2,喜剧/爱情,120,韩国/韩国电影/喜剧/爱情/美女的烦恼/金雅中/电影/感动,2016
